Location,Crop,Rainfall,Temperature,Humidity,Date,Crop_Price
Vijayawada,Chilli,1072,26,61,Dec-22,128.6
Vijayawada,Chilli,969,31,58,Dec-22,130.1
Vijayawada,Chilli,628,22,62,Dec-22,115.5
Vijayawada,Chilli,758,28,63,Dec-22,135.5
Vijayawada,Chilli,821,30,69,Dec-22,119.9
Vijayawada,Chilli,1125,20,61,Jan-23,127.1
Vijayawada,Chilli,744,20,64,Jan-23,129.3
Vijayawada,Chilli,913,24,63,Jan-23,115.9
Vijayawada,Chilli,687,27,61,Jan-23,129
Vijayawada,Chilli,1197,27,58,Jan-23,122
Vijayawada,Chilli,896,32,64,Feb-23,118.9
Vijayawada,Chilli,876,33,67,Feb-23,111.6
Vijayawada,Chilli,813,28,56,Feb-23,107.9
Vijayawada,Chilli,856,25,64,Feb-23,121.9
Vijayawada,Chilli,660,21,50,Feb-23,127
Vijayawada,Chilli,1067,27,70,Mar-23,97.6
Vijayawada,Chilli,771,30,59,Mar-23,95.7
Vijayawada,Chilli,1090,21,57,Mar-23,108.2
Vijayawada,Chilli,1166,20,57,Mar-23,103.1
Vijayawada,Chilli,730,26,70,Mar-23,105.1
Vijayawada,Chilli,922,24,52,Apr-23,118.3
Vijayawada,Chilli,1055,29,54,Apr-23,120.6
Vijayawada,Chilli,1065,24,63,Apr-23,114.5
Vijayawada,Chilli,774,25,60,Apr-23,122
Vijayawada,Chilli,603,30,68,Apr-23,112.7
Vijayawada,Chilli,666,31,54,May-23,132.2
Vijayawada,Chilli,1056,33,53,May-23,118.4
Vijayawada,Chilli,795,26,50,May-23,139.2
Vijayawada,Chilli,673,24,63,May-23,132.7
Vijayawada,Chilli,887,27,65,May-23,137.5
Vijayawada,Chilli,1192,20,64,Jun-23,136.4
Vijayawada,Chilli,976,30,52,Jun-23,133.9
Vijayawada,Chilli,1103,29,60,Jun-23,132.2
Vijayawada,Chilli,1120,26,66,Jun-23,134.2
Vijayawada,Chilli,661,27,50,Jun-23,142
Vijayawada,Chilli,765,28,52,Jul-23,147.4
Vijayawada,Chilli,947,22,55,Jul-23,141.5
Vijayawada,Chilli,605,20,64,Jul-23,143.7
Vijayawada,Chilli,796,25,68,Jul-23,154.8
Vijayawada,Chilli,1087,20,63,Jul-23,146
Vijayawada,Chilli,1047,20,68,Aug-23,155
Vijayawada,Chilli,852,26,50,Aug-23,167.3
Vijayawada,Chilli,905,23,56,Aug-23,168.8
Vijayawada,Chilli,1101,29,54,Aug-23,163.5
Vijayawada,Chilli,940,26,50,Aug-23,146.1
Vijayawada,Chilli,726,23,52,Sep-23,174.3
Vijayawada,Chilli,689,30,63,Sep-23,161.5
Vijayawada,Chilli,1140,33,68,Sep-23,168.9
Vijayawada,Chilli,712,26,65,Sep-23,158.1
Vijayawada,Chilli,994,31,63,Sep-23,167.7
Vijayawada,Chilli,729,28,58,Oct-23,142.2
Vijayawada,Chilli,936,27,58,Oct-23,156.3
Vijayawada,Chilli,1160,27,70,Oct-23,158.6
Vijayawada,Chilli,934,22,65,Oct-23,143.6
Vijayawada,Chilli,906,23,53,Oct-23,154
Vijayawada,Chilli,816,30,50,Nov-23,146.5
Vijayawada,Chilli,728,24,68,Nov-23,144.7
Vijayawada,Chilli,1073,33,61,Nov-23,138.3
Vijayawada,Chilli,1113,21,52,Nov-23,144.5
Vijayawada,Chilli,1148,32,69,Nov-23,139.6
Vijayawada,Chilli,1013,20,53,Dec-23,130.3
Vijayawada,Chilli,979,24,66,Dec-23,133.8
Vijayawada,Chilli,902,33,53,Dec-23,123.3
Vijayawada,Chilli,917,24,70,Dec-23,141.3
Vijayawada,Chilli,1065,32,60,Dec-23,133.7
Vijayawada,Groundnut,630,28,42,Jan-19,84.99
Vijayawada,Groundnut,589,25,46,Jan-19,89.29
Vijayawada,Groundnut,582,20,55,Jan-19,100.42
Vijayawada,Groundnut,936,26,54,Jan-19,96.15
Vijayawada,Groundnut,646,25,48,Jan-19,94.38
Vijayawada,Groundnut,905,26,50,Feb-19,90.9
Vijayawada,Groundnut,750,21,56,Feb-19,89.1
Vijayawada,Groundnut,820,20,44,Feb-19,84.78
Vijayawada,Groundnut,552,20,54,Feb-19,98.27
Vijayawada,Groundnut,542,29,43,Feb-19,97.44
Vijayawada,Groundnut,954,25,41,Mar-19,82.81
Vijayawada,Groundnut,515,22,58,Mar-19,82.86
Vijayawada,Groundnut,538,25,41,Mar-19,91.26
Vijayawada,Groundnut,972,20,43,Mar-19,83.59
Vijayawada,Groundnut,664,20,50,Mar-19,95.64
Vijayawada,Groundnut,536,22,56,Apr-19,77.06
Vijayawada,Groundnut,996,25,48,Apr-19,78.94
Vijayawada,Groundnut,732,30,53,Apr-19,80.98
Vijayawada,Groundnut,662,29,48,Apr-19,78.1
Vijayawada,Groundnut,669,29,41,Apr-19,87.53
Vijayawada,Groundnut,590,25,55,May-19,89.97
Vijayawada,Groundnut,869,23,58,May-19,77.63
Vijayawada,Groundnut,517,30,51,May-19,76.73
Vijayawada,Groundnut,871,25,52,May-19,85.97
Vijayawada,Groundnut,755,24,43,May-19,74.29
Vijayawada,Groundnut,644,21,50,Jun-19,84.35
Vijayawada,Groundnut,971,25,45,Jun-19,91.57
Vijayawada,Groundnut,696,28,60,Jun-19,79.54
Vijayawada,Groundnut,668,20,52,Jun-19,95.2
Vijayawada,Groundnut,836,22,58,Jun-19,81.5
Vijayawada,Groundnut,883,23,48,Jul-19,88.3
Vijayawada,Groundnut,845,28,40,Jul-19,78.39
Vijayawada,Groundnut,914,22,43,Jul-19,87.13
Vijayawada,Groundnut,571,28,41,Jul-19,93.33
Vijayawada,Groundnut,986,24,40,Jul-19,94.11
Vijayawada,Groundnut,731,24,51,Aug-19,81.8
Vijayawada,Groundnut,987,21,50,Aug-19,95.18
Vijayawada,Groundnut,885,20,56,Aug-19,101.28
Vijayawada,Groundnut,912,20,46,Aug-19,86.85
Vijayawada,Groundnut,901,24,44,Aug-19,84.8
Vijayawada,Groundnut,786,22,55,Sep-19,99.78
Vijayawada,Groundnut,529,24,51,Sep-19,96.72
Vijayawada,Groundnut,775,28,60,Sep-19,85.2
Vijayawada,Groundnut,740,26,48,Sep-19,93.72
Vijayawada,Groundnut,797,23,46,Sep-19,95.88
Vijayawada,Groundnut,866,22,60,Oct-19,95.47
Vijayawada,Groundnut,987,25,58,Oct-19,97.91
Vijayawada,Groundnut,665,21,53,Oct-19,96.14
Vijayawada,Groundnut,933,29,41,Oct-19,87.05
Vijayawada,Groundnut,667,23,49,Oct-19,88.57
Vijayawada,Groundnut,772,21,59,Nov-19,100.44
Vijayawada,Groundnut,732,23,57,Nov-19,84.75
Vijayawada,Groundnut,548,27,52,Nov-19,97.36
Vijayawada,Groundnut,510,21,49,Nov-19,95.94
Vijayawada,Groundnut,918,29,58,Nov-19,105.38
Vijayawada,Groundnut,673,26,60,Dec-19,103.68
Vijayawada,Groundnut,526,24,54,Dec-19,104.38
Vijayawada,Groundnut,974,20,54,Dec-19,101.13
Vijayawada,Groundnut,567,20,51,Dec-19,93.19
Vijayawada,Groundnut,900,27,54,Dec-19,101.42
Vijayawada,Groundnut,675,24,46,Jan-20,88.35
Vijayawada,Groundnut,865,26,42,Jan-20,94.83
Vijayawada,Groundnut,934,27,45,Jan-20,89.6
Vijayawada,Groundnut,632,27,40,Jan-20,99.11
Vijayawada,Groundnut,879,29,60,Jan-20,84.84
Vijayawada,Groundnut,792,30,53,Feb-20,92.03
Vijayawada,Groundnut,896,29,40,Feb-20,83.88
Vijayawada,Groundnut,832,30,40,Feb-20,90.71
Vijayawada,Groundnut,639,20,48,Feb-20,90.76
Vijayawada,Groundnut,580,27,59,Feb-20,92.36
Vijayawada,Groundnut,662,27,44,Mar-20,78.08
Vijayawada,Groundnut,626,20,52,Mar-20,93.27
Vijayawada,Groundnut,817,23,51,Mar-20,81.93
Vijayawada,Groundnut,867,28,55,Mar-20,84.46
Vijayawada,Groundnut,511,23,46,Mar-20,87.3
Vijayawada,Groundnut,541,29,56,Apr-20,81.96
Vijayawada,Groundnut,690,20,50,Apr-20,97.43
Vijayawada,Groundnut,888,21,54,Apr-20,78.79
Vijayawada,Groundnut,786,22,57,Apr-20,93.1
Vijayawada,Groundnut,604,28,44,Apr-20,81.75
Vijayawada,Groundnut,892,22,47,May-20,83.97
Vijayawada,Groundnut,956,27,50,May-20,73.69
Vijayawada,Groundnut,985,27,49,May-20,75.36
Vijayawada,Groundnut,689,24,57,May-20,76.61
Vijayawada,Groundnut,773,22,47,May-20,94.37
Vijayawada,Groundnut,857,30,44,Jun-20,87.42
Vijayawada,Groundnut,526,25,53,Jun-20,86.81
Vijayawada,Groundnut,826,26,53,Jun-20,88.93
Vijayawada,Groundnut,611,21,41,Jun-20,97.55
Vijayawada,Groundnut,935,29,49,Jun-20,93.04
Vijayawada,Groundnut,906,28,55,Jul-20,93.36
Vijayawada,Groundnut,841,23,54,Jul-20,91.69
Vijayawada,Groundnut,548,23,51,Jul-20,100.25
Vijayawada,Groundnut,703,20,45,Jul-20,87.48
Vijayawada,Groundnut,713,30,55,Jul-20,82.44
Vijayawada,Groundnut,894,24,56,Aug-20,100.4
Vijayawada,Groundnut,608,25,54,Aug-20,91.37
Vijayawada,Groundnut,514,25,58,Aug-20,100.17
Vijayawada,Groundnut,528,24,50,Aug-20,82.2
Vijayawada,Groundnut,883,24,40,Aug-20,90.78
Vijayawada,Groundnut,803,29,46,Sep-20,92.89
Vijayawada,Groundnut,532,29,47,Sep-20,98.82
Vijayawada,Groundnut,560,29,56,Sep-20,102.49
Vijayawada,Groundnut,755,29,46,Sep-20,94.2
Vijayawada,Groundnut,998,20,60,Sep-20,97.86
Vijayawada,Groundnut,742,28,42,Oct-20,98.78
Vijayawada,Groundnut,509,24,42,Oct-20,98.09
Vijayawada,Groundnut,750,30,41,Oct-20,94.45
Vijayawada,Groundnut,634,21,53,Oct-20,99.48
Vijayawada,Groundnut,898,22,57,Oct-20,99.35
Vijayawada,Groundnut,890,30,60,Nov-20,94.74
Vijayawada,Groundnut,906,22,57,Nov-20,104.45
Vijayawada,Groundnut,532,21,57,Nov-20,98.68
Vijayawada,Groundnut,761,30,42,Nov-20,96.6
Vijayawada,Groundnut,771,23,60,Nov-20,101.56
Vijayawada,Groundnut,879,29,60,Dec-20,100.36
Vijayawada,Groundnut,758,27,59,Dec-20,98.55
Vijayawada,Groundnut,963,20,57,Dec-20,97.46
Vijayawada,Groundnut,584,22,40,Dec-20,90.34
Vijayawada,Groundnut,871,26,51,Dec-20,87.04
Vijayawada,Groundnut,594,24,53,Jan-21,93.65
Vijayawada,Groundnut,737,24,58,Jan-21,101.99
Vijayawada,Groundnut,853,21,41,Jan-21,93.98
Vijayawada,Groundnut,939,26,54,Jan-21,97.07
Vijayawada,Groundnut,714,20,43,Jan-21,95.68
Vijayawada,Groundnut,588,30,47,Feb-21,84.74
Vijayawada,Groundnut,863,22,48,Feb-21,98.43
Vijayawada,Groundnut,515,24,54,Feb-21,87.63
Vijayawada,Groundnut,509,25,57,Feb-21,91.14
Vijayawada,Groundnut,646,26,45,Feb-21,98.77
Vijayawada,Groundnut,844,20,40,Mar-21,87.32
Vijayawada,Groundnut,605,26,43,Mar-21,99.75
Vijayawada,Groundnut,509,30,42,Mar-21,91.61
Vijayawada,Groundnut,915,30,49,Mar-21,97.02
Vijayawada,Groundnut,894,30,48,Mar-21,98.15
Vijayawada,Groundnut,880,28,58,Apr-21,82.04
Vijayawada,Groundnut,682,30,49,Apr-21,88.58
Vijayawada,Groundnut,577,20,59,Apr-21,90.23
Vijayawada,Groundnut,737,28,51,Apr-21,83.88
Vijayawada,Groundnut,701,24,60,Apr-21,86.2
Vijayawada,Groundnut,932,24,57,May-21,80.01
Vijayawada,Groundnut,802,23,54,May-21,77.6
Vijayawada,Groundnut,758,23,40,May-21,94.66
Vijayawada,Groundnut,929,30,52,May-21,91.04
Vijayawada,Groundnut,910,27,53,May-21,94.28
Vijayawada,Groundnut,878,24,57,Jun-21,90.67
Vijayawada,Groundnut,716,24,41,Jun-21,92.32
Vijayawada,Groundnut,976,25,55,Jun-21,80.99
Vijayawada,Groundnut,892,27,45,Jun-21,97.76
Vijayawada,Groundnut,852,27,47,Jun-21,79.73
Vijayawada,Groundnut,516,22,57,Jul-21,92.18
Vijayawada,Groundnut,706,30,42,Jul-21,82.62
Vijayawada,Groundnut,885,24,54,Jul-21,97.77
Vijayawada,Groundnut,795,20,46,Jul-21,83.79
Vijayawada,Groundnut,620,23,46,Jul-21,79.87
Vijayawada,Groundnut,813,25,53,Aug-21,92.34
Vijayawada,Groundnut,704,29,48,Aug-21,91.75
Vijayawada,Groundnut,576,28,60,Aug-21,85.42
Vijayawada,Groundnut,614,21,58,Aug-21,100.57
Vijayawada,Groundnut,717,21,56,Aug-21,88.89
Vijayawada,Groundnut,990,26,45,Sep-21,87.53
Vijayawada,Groundnut,574,23,59,Sep-21,94.06
Vijayawada,Groundnut,735,23,41,Sep-21,91.97
Vijayawada,Groundnut,769,23,57,Sep-21,98
Vijayawada,Groundnut,843,26,60,Sep-21,84.64
Vijayawada,Groundnut,909,29,43,Oct-21,102.36
Vijayawada,Groundnut,954,27,47,Oct-21,98.5
Vijayawada,Groundnut,847,20,57,Oct-21,97.99
Vijayawada,Groundnut,555,29,58,Oct-21,93.2
Vijayawada,Groundnut,914,22,51,Oct-21,97.91
Vijayawada,Groundnut,668,27,45,Nov-21,91.55
Vijayawada,Groundnut,986,24,48,Nov-21,92.81
Vijayawada,Groundnut,873,22,53,Nov-21,86.17
Vijayawada,Groundnut,604,23,47,Nov-21,92.05
Vijayawada,Groundnut,947,25,47,Nov-21,85.54
Vijayawada,Groundnut,871,23,46,Dec-21,84.08
Vijayawada,Groundnut,595,24,53,Dec-21,88.52
Vijayawada,Groundnut,955,27,41,Dec-21,83.71
Vijayawada,Groundnut,814,23,56,Dec-21,91.11
Vijayawada,Groundnut,755,30,51,Dec-21,91.56
Vijayawada,Groundnut,861,25,48,Jan-22,105.56
Vijayawada,Groundnut,598,22,59,Jan-22,102.48
Vijayawada,Groundnut,537,23,48,Jan-22,101.05
Vijayawada,Groundnut,628,27,60,Jan-22,102.53
Vijayawada,Groundnut,796,30,44,Jan-22,100.37
Vijayawada,Groundnut,954,23,46,Feb-22,87.78
Vijayawada,Groundnut,671,27,59,Feb-22,99.85
Vijayawada,Groundnut,788,23,42,Feb-22,99.46
Vijayawada,Groundnut,723,20,54,Feb-22,89.73
Vijayawada,Groundnut,517,28,48,Feb-22,94.18
Vijayawada,Groundnut,766,21,44,Mar-22,91.03
Vijayawada,Groundnut,783,21,48,Mar-22,92.37
Vijayawada,Groundnut,843,22,58,Mar-22,91.02
Vijayawada,Groundnut,811,25,53,Mar-22,97.77
Vijayawada,Groundnut,643,25,51,Mar-22,97.29
Vijayawada,Groundnut,995,24,52,Apr-22,78.79
Vijayawada,Groundnut,516,30,48,Apr-22,75.11
Vijayawada,Groundnut,588,30,40,Apr-22,90.28
Vijayawada,Groundnut,649,23,48,Apr-22,90.95
Vijayawada,Groundnut,648,24,54,Apr-22,80.37
Vijayawada,Groundnut,624,25,60,May-22,77.26
Vijayawada,Groundnut,753,24,44,May-22,81.84
Vijayawada,Groundnut,779,26,60,May-22,87.28
Vijayawada,Groundnut,912,26,47,May-22,86.53
Vijayawada,Groundnut,745,24,57,May-22,75.21
Vijayawada,Groundnut,750,20,40,Jun-22,83.37
Vijayawada,Groundnut,532,23,58,Jun-22,97.47
Vijayawada,Groundnut,797,25,58,Jun-22,91.66
Vijayawada,Groundnut,586,26,59,Jun-22,90.27
Vijayawada,Groundnut,554,26,49,Jun-22,89.24
Vijayawada,Groundnut,629,24,51,Jul-22,95.67
Vijayawada,Groundnut,529,20,59,Jul-22,93.89
Vijayawada,Groundnut,887,25,48,Jul-22,92.53
Vijayawada,Groundnut,881,21,41,Jul-22,81.23
Vijayawada,Groundnut,895,21,57,Jul-22,86.66
Vijayawada,Groundnut,832,23,41,Aug-22,82.05
Vijayawada,Groundnut,678,24,50,Aug-22,102.73
Vijayawada,Groundnut,858,29,49,Aug-22,100.77
Vijayawada,Groundnut,749,22,51,Aug-22,85.86
Vijayawada,Groundnut,719,30,49,Aug-22,85.93
Vijayawada,Groundnut,593,30,48,Sep-22,99.16
Vijayawada,Groundnut,830,20,52,Sep-22,89.49
Vijayawada,Groundnut,712,22,58,Sep-22,100.99
Vijayawada,Groundnut,581,21,43,Sep-22,97.75
Vijayawada,Groundnut,916,25,59,Sep-22,89.19
Vijayawada,Groundnut,941,21,52,Oct-22,106.38
Vijayawada,Groundnut,597,28,49,Oct-22,89.33
Vijayawada,Groundnut,739,25,53,Oct-22,95.92
Vijayawada,Groundnut,669,24,59,Oct-22,90.78
Vijayawada,Groundnut,515,25,42,Oct-22,93.51
Vijayawada,Groundnut,824,24,52,Nov-22,93.65
Vijayawada,Groundnut,945,26,59,Nov-22,94.96
Vijayawada,Groundnut,915,28,52,Nov-22,94.61
Vijayawada,Groundnut,948,30,58,Nov-22,89.67
Vijayawada,Groundnut,570,23,57,Nov-22,100.4
Vijayawada,Groundnut,841,28,56,Dec-22,97.39
Vijayawada,Groundnut,861,25,53,Dec-22,99.14
Vijayawada,Groundnut,992,21,52,Dec-22,96.2
Vijayawada,Groundnut,974,30,60,Dec-22,91.09
Vijayawada,Groundnut,706,29,41,Dec-22,91.09
Vijayawada,Groundnut,786,20,53,Jan-23,96.61
Vijayawada,Groundnut,623,26,43,Jan-23,96.62
Vijayawada,Groundnut,838,21,51,Jan-23,92.52
Vijayawada,Groundnut,558,27,40,Jan-23,90.22
Vijayawada,Groundnut,561,25,57,Jan-23,89.35
Vijayawada,Groundnut,550,24,46,Feb-23,85.41
Vijayawada,Groundnut,558,24,40,Feb-23,93.41
Vijayawada,Groundnut,797,26,48,Feb-23,83.41
Vijayawada,Groundnut,989,26,59,Feb-23,99.11
Vijayawada,Groundnut,898,29,53,Feb-23,88.39
Vijayawada,Groundnut,908,25,46,Mar-23,80.7
Vijayawada,Groundnut,617,20,51,Mar-23,84.96
Vijayawada,Groundnut,966,28,43,Mar-23,87.7
Vijayawada,Groundnut,720,22,57,Mar-23,86.36
Vijayawada,Groundnut,647,23,47,Mar-23,84.1
Vijayawada,Groundnut,593,26,59,Apr-23,80.63
Vijayawada,Groundnut,802,20,42,Apr-23,87.82
Vijayawada,Groundnut,592,27,52,Apr-23,87.59
Vijayawada,Groundnut,681,28,52,Apr-23,84.33
Vijayawada,Groundnut,947,30,47,Apr-23,91.09
Vijayawada,Groundnut,566,30,46,May-23,82.1
Vijayawada,Groundnut,611,24,48,May-23,80.59
Vijayawada,Groundnut,598,21,55,May-23,90.7
Vijayawada,Groundnut,504,28,40,May-23,78.66
Vijayawada,Groundnut,593,23,47,May-23,93.19
Vijayawada,Groundnut,679,20,50,Jun-23,78.46
Vijayawada,Groundnut,845,26,50,Jun-23,87.53
Vijayawada,Groundnut,734,23,56,Jun-23,90.76
Vijayawada,Groundnut,622,23,48,Jun-23,78.56
Vijayawada,Groundnut,950,23,57,Jun-23,80.9
Vijayawada,Groundnut,595,24,53,Jul-23,87.6
Vijayawada,Groundnut,796,22,54,Jul-23,84.43
Vijayawada,Groundnut,687,22,49,Jul-23,82.07
Vijayawada,Groundnut,754,21,45,Jul-23,87.15
Vijayawada,Groundnut,899,20,58,Jul-23,85.04
Vijayawada,Groundnut,633,20,51,Aug-23,84.56
Vijayawada,Groundnut,686,27,41,Aug-23,90.32
Vijayawada,Groundnut,642,22,59,Aug-23,89.8
Vijayawada,Groundnut,780,24,47,Aug-23,91.05
Vijayawada,Groundnut,938,26,45,Aug-23,86.26
Vijayawada,Groundnut,629,25,47,Sep-23,92.85
Vijayawada,Groundnut,941,25,49,Sep-23,92.58
Vijayawada,Groundnut,583,20,59,Sep-23,90
Vijayawada,Groundnut,703,27,50,Sep-23,99.96
Vijayawada,Groundnut,856,24,46,Sep-23,96.92
Vijayawada,Groundnut,847,27,42,Oct-23,99.44
Vijayawada,Groundnut,807,25,55,Oct-23,94.09
Vijayawada,Groundnut,690,29,51,Oct-23,89.12
Vijayawada,Groundnut,911,28,59,Oct-23,103.86
Vijayawada,Groundnut,677,23,44,Oct-23,96.62
Vijayawada,Groundnut,514,24,57,Nov-23,96.45
Vijayawada,Groundnut,857,29,43,Nov-23,93.05
Vijayawada,Groundnut,935,25,58,Nov-23,89.73
Vijayawada,Groundnut,706,20,58,Nov-23,94.84
Vijayawada,Groundnut,806,20,53,Nov-23,100.68
Vijayawada,Groundnut,648,30,49,Dec-23,87.56
Vijayawada,Groundnut,751,21,49,Dec-23,90.3
Vijayawada,Groundnut,577,26,46,Dec-23,102.49
Vijayawada,Groundnut,538,20,51,Dec-23,100.38
Vijayawada,Groundnut,750,29,48,Dec-23,96.68
Vijayawada,Maize,987,24,59,Jan-19,64.37
Vijayawada,Maize,986,27,56,Jan-19,60.82
Vijayawada,Maize,1131,32,58,Jan-19,60.43
Vijayawada,Maize,936,21,67,Jan-19,63.25
Vijayawada,Maize,1176,26,65,Jan-19,59.04
Vijayawada,Maize,668,21,68,Feb-19,62.86
Vijayawada,Maize,975,31,69,Feb-19,62.8
Vijayawada,Maize,1050,27,62,Feb-19,61.5
Vijayawada,Maize,1091,30,67,Feb-19,59.95
Vijayawada,Maize,1031,34,52,Feb-19,61.52
Vijayawada,Maize,941,22,53,Mar-19,57.83
Vijayawada,Maize,686,25,53,Mar-19,58.31
Vijayawada,Maize,1145,27,50,Mar-19,61.3
Vijayawada,Maize,1156,20,55,Mar-19,58.27
Vijayawada,Maize,703,31,66,Mar-19,57.55
Vijayawada,Maize,1190,28,55,Apr-19,58.87
Vijayawada,Maize,771,30,63,Apr-19,60.43
Vijayawada,Maize,947,33,62,Apr-19,56.28
Vijayawada,Maize,862,21,62,Apr-19,58.98
Vijayawada,Maize,643,23,56,Apr-19,56.42
Vijayawada,Maize,1134,34,69,May-19,58.53
Vijayawada,Maize,1016,21,67,May-19,57.87
Vijayawada,Maize,994,25,51,May-19,55.13
Vijayawada,Maize,1063,25,54,May-19,58.21
Vijayawada,Maize,948,33,53,May-19,56.66
Vijayawada,Maize,977,35,70,Jun-19,56.57
Vijayawada,Maize,979,32,69,Jun-19,59.28
Vijayawada,Maize,860,35,55,Jun-19,57.29
Vijayawada,Maize,697,31,57,Jun-19,59.93
Vijayawada,Maize,839,25,65,Jun-19,58.48
Vijayawada,Maize,762,28,54,Jul-19,59.2
Vijayawada,Maize,652,21,52,Jul-19,56.1
Vijayawada,Maize,658,28,50,Jul-19,60.01
Vijayawada,Maize,996,24,53,Jul-19,62.94
Vijayawada,Maize,783,33,63,Jul-19,62.21
Vijayawada,Maize,1157,29,70,Aug-19,59.85
Vijayawada,Maize,818,26,60,Aug-19,60.06
Vijayawada,Maize,866,27,68,Aug-19,58.59
Vijayawada,Maize,649,26,67,Aug-19,60.76
Vijayawada,Maize,780,31,55,Aug-19,60.88
Vijayawada,Maize,688,22,54,Sep-19,59.31
Vijayawada,Maize,911,26,62,Sep-19,60.81
Vijayawada,Maize,686,31,70,Sep-19,64.51
Vijayawada,Maize,1200,28,63,Sep-19,64.24
Vijayawada,Maize,781,35,50,Sep-19,64.34
Vijayawada,Maize,1152,22,66,Oct-19,65.15
Vijayawada,Maize,994,22,65,Oct-19,66.36
Vijayawada,Maize,1134,28,52,Oct-19,65.6
Vijayawada,Maize,1109,20,64,Oct-19,62.15
Vijayawada,Maize,719,27,70,Oct-19,63.23
Vijayawada,Maize,1181,23,68,Nov-19,58.75
Vijayawada,Maize,1025,23,67,Nov-19,60.41
Vijayawada,Maize,1031,22,65,Nov-19,65.36
Vijayawada,Maize,767,20,67,Nov-19,60.74
Vijayawada,Maize,837,27,57,Nov-19,61.22
Vijayawada,Maize,820,30,63,Dec-19,60
Vijayawada,Maize,668,34,66,Dec-19,62.22
Vijayawada,Maize,1143,35,54,Dec-19,59.97
Vijayawada,Maize,1091,29,69,Dec-19,58.68
Vijayawada,Maize,933,22,69,Dec-19,62.52
Vijayawada,Maize,694,22,54,Jan-20,61.53
Vijayawada,Maize,713,30,50,Jan-20,61.62
Vijayawada,Maize,1049,30,61,Jan-20,62.62
Vijayawada,Maize,702,28,55,Jan-20,60.07
Vijayawada,Maize,888,24,70,Jan-20,62.31
Vijayawada,Maize,832,33,68,Feb-20,62.86
Vijayawada,Maize,1084,26,64,Feb-20,62.37
Vijayawada,Maize,631,20,59,Feb-20,60.55
Vijayawada,Maize,1097,28,51,Feb-20,60.79
Vijayawada,Maize,1145,22,64,Feb-20,60.34
Vijayawada,Maize,1132,32,69,Mar-20,57.45
Vijayawada,Maize,925,23,53,Mar-20,59.76
Vijayawada,Maize,602,26,53,Mar-20,59.04
Vijayawada,Maize,1039,32,52,Mar-20,61.77
Vijayawada,Maize,800,23,63,Mar-20,62.32
Vijayawada,Maize,620,32,60,Apr-20,57.15
Vijayawada,Maize,749,20,54,Apr-20,60.87
Vijayawada,Maize,1115,26,51,Apr-20,61.95
Vijayawada,Maize,859,22,52,Apr-20,58.24
Vijayawada,Maize,1105,25,65,Apr-20,58.98
Vijayawada,Maize,1198,20,58,May-20,58.8
Vijayawada,Maize,1171,26,58,May-20,56.23
Vijayawada,Maize,860,24,67,May-20,55.85
Vijayawada,Maize,1031,24,51,May-20,60.41
Vijayawada,Maize,1071,30,57,May-20,55.32
Vijayawada,Maize,711,20,68,Jun-20,58.99
Vijayawada,Maize,861,29,70,Jun-20,59.07
Vijayawada,Maize,601,27,55,Jun-20,56.74
Vijayawada,Maize,1061,32,69,Jun-20,59.06
Vijayawada,Maize,869,33,51,Jun-20,61.65
Vijayawada,Maize,996,21,61,Jul-20,59.17
Vijayawada,Maize,1157,23,69,Jul-20,58.25
Vijayawada,Maize,749,25,67,Jul-20,59.34
Vijayawada,Maize,643,30,57,Jul-20,59.76
Vijayawada,Maize,600,27,63,Jul-20,58.43
Vijayawada,Maize,710,28,64,Aug-20,57.56
Vijayawada,Maize,890,33,56,Aug-20,62.85
Vijayawada,Maize,1193,34,61,Aug-20,62.81
Vijayawada,Maize,822,28,66,Aug-20,59.38
Vijayawada,Maize,638,24,64,Aug-20,63.69
Vijayawada,Maize,968,25,55,Sep-20,60.79
Vijayawada,Maize,1012,32,53,Sep-20,61.76
Vijayawada,Maize,606,28,57,Sep-20,63.25
Vijayawada,Maize,1187,28,55,Sep-20,60.74
Vijayawada,Maize,801,29,57,Sep-20,62.01
Vijayawada,Maize,885,35,67,Oct-20,61.69
Vijayawada,Maize,836,30,65,Oct-20,62.14
Vijayawada,Maize,803,26,68,Oct-20,63.03
Vijayawada,Maize,924,28,69,Oct-20,65.11
Vijayawada,Maize,812,33,68,Oct-20,63.06
Vijayawada,Maize,1088,34,55,Nov-20,61.55
Vijayawada,Maize,1054,22,70,Nov-20,62.86
Vijayawada,Maize,846,32,59,Nov-20,63.6
Vijayawada,Maize,927,21,59,Nov-20,62.12
Vijayawada,Maize,1070,21,52,Nov-20,62.94
Vijayawada,Maize,926,34,58,Dec-20,59.57
Vijayawada,Maize,969,25,67,Dec-20,61.09
Vijayawada,Maize,1125,24,68,Dec-20,61.48
Vijayawada,Maize,708,35,58,Dec-20,62.64
Vijayawada,Maize,996,35,65,Dec-20,63.4
Vijayawada,Maize,779,28,61,Jan-21,63.9
Vijayawada,Maize,1096,35,68,Jan-21,59.45
Vijayawada,Maize,995,25,56,Jan-21,59.65
Vijayawada,Maize,711,31,66,Jan-21,60.51
Vijayawada,Maize,707,28,64,Jan-21,61.98
Vijayawada,Maize,1136,24,62,Feb-21,63.3
Vijayawada,Maize,693,23,63,Feb-21,59.83
Vijayawada,Maize,870,27,55,Feb-21,59.46
Vijayawada,Maize,974,30,68,Feb-21,57.37
